case_id,activity_name,resource,start_timestamp,end_timestamp,agent
1460,Closed,Value 5,2011-04-08 07:48:30+00:00,2011-04-08 07:48:30+00:00,5
1461,Assign seriousness,Value 8,2011-03-23 13:46:29+00:00,2011-03-23 13:46:29+00:00,14
1461,Take in charge ticket,Value 8,2011-03-23 13:51:12+00:00,2011-03-23 13:51:12+00:00,14
1461,Resolve ticket,Value 13,2011-03-29 07:09:33+00:00,2011-03-29 07:09:33+00:00,15
1461,Closed,Value 5,2011-04-23 11:50:51+00:00,2011-04-23 11:50:51+00:00,5
1462,Assign seriousness,Value 1,2012-06-12 11:09:03+00:00,2012-06-12 11:09:03+00:00,17
1462,Take in charge ticket,Value 12,2012-06-14 09:49:19+00:00,2012-06-14 09:49:19+00:00,7
1462,Resolve ticket,Value 12,2012-06-14 09:49:44+00:00,2012-06-14 09:49:44+00:00,7
1462,Closed,Value 5,2012-08-10 11:10:51+00:00,2012-08-10 11:10:51+00:00,5
1463,Assign seriousness,Value 13,2011-01-03 14:04:29+00:00,2011-01-03 14:04:29+00:00,15
1463,Take in charge ticket,Value 13,2011-01-04 08:45:30+00:00,2011-01-04 08:45:30+00:00,15
1463,Resolve ticket,Value 13,2011-01-04 08:46:28+00:00,2011-01-04 08:46:28+00:00,15
1463,Closed,Value 5,2011-02-09 14:10:20+00:00,2011-02-09 14:10:20+00:00,5
1465,Assign seriousness,Value 13,2011-07-05 06:10:36+00:00,2011-07-05 06:10:36+00:00,15
1465,Assign seriousness,Value 13,2011-07-05 07:03:00+00:00,2011-07-05 07:03:00+00:00,15
1465,Take in charge ticket,Value 7,2011-07-06 07:55:31+00:00,2011-07-06 07:55:31+00:00,12
1465,Resolve ticket,Value 7,2011-07-06 07:55:57+00:00,2011-07-06 07:55:57+00:00,12
1465,Closed,Value 5,2011-08-05 06:20:37+00:00,2011-08-05 06:20:37+00:00,5
1466,Assign seriousness,Value 1,2012-02-22 07:16:18+00:00,2012-02-22 07:16:18+00:00,17
1466,Take in charge ticket,Value 4,2012-02-23 13:08:03+00:00,2012-02-23 13:08:03+00:00,18
1466,Resolve ticket,Value 4,2012-02-27 08:58:50+00:00,2012-02-27 08:58:50+00:00,18
1466,Closed,Value 5,2012-03-24 07:20:42+00:00,2012-03-24 07:20:42+00:00,5
1467,Assign seriousness,Value 13,2012-06-18 09:37:57+00:00,2012-06-18 09:37:57+00:00,15
1467,Take in charge ticket,Value 13,2012-06-20 04:10:58+00:00,2012-06-20 04:10:58+00:00,15
1467,Wait,Value 13,2012-06-25 09:56:24+00:00,2012-06-25 09:56:24+00:00,15
1467,Wait,Value 9,2012-07-03 10:54:41+00:00,2012-07-03 10:54:41+00:00,11
1467,Wait,Value 9,2012-07-03 10:54:42+00:00,2012-07-03 10:54:42+00:00,11
1467,Resolve ticket,Value 9,2012-07-03 11:03:04+00:00,2012-07-03 11:03:04+00:00,11
1467,Closed,Value 5,2012-07-19 09:50:13+00:00,2012-07-19 09:50:13+00:00,5
1468,Assign seriousness,Value 2,2010-10-01 10:48:25+00:00,2010-10-01 10:48:25+00:00,0
1468,Take in charge ticket,Value 2,2010-10-01 10:48:47+00:00,2010-10-01 10:48:47+00:00,0
1468,Wait,Value 2,2010-10-01 10:49:19+00:00,2010-10-01 10:49:19+00:00,0
1468,Take in charge ticket,Value 2,2010-10-27 10:17:32+00:00,2010-10-27 10:17:32+00:00,0
1468,Resolve ticket,Value 2,2010-10-27 10:17:41+00:00,2010-10-27 10:17:41+00:00,0
1468,Closed,Value 5,2010-11-11 12:17:55+00:00,2010-11-11 12:17:55+00:00,5
1470,Assign seriousness,Value 2,2010-05-13 05:52:29+00:00,2010-05-13 05:52:29+00:00,0
1470,Take in charge ticket,Value 2,2010-05-13 05:52:41+00:00,2010-05-13 05:52:41+00:00,0
1470,Resolve ticket,Value 2,2010-05-13 06:09:42+00:00,2010-05-13 06:09:42+00:00,0
1470,Closed,Value 5,2010-06-16 06:00:30+00:00,2010-06-16 06:00:30+00:00,5
1471,Assign seriousness,Value 15,2010-03-11 12:37:20+00:00,2010-03-11 12:37:20+00:00,1
1471,Take in charge ticket,Value 15,2010-03-11 13:48:46+00:00,2010-03-11 13:48:46+00:00,1
1471,Resolve ticket,Value 15,2010-03-15 07:05:02+00:00,2010-03-15 07:05:02+00:00,1
1471,Closed,Value 5,2010-04-13 10:40:20+00:00,2010-04-13 10:40:20+00:00,5
1473,Assign seriousness,Value 1,2012-02-06 14:00:58+00:00,2012-02-06 14:00:58+00:00,17
1473,Take in charge ticket,Value 1,2012-02-06 14:01:09+00:00,2012-02-06 14:01:09+00:00,17
1473,Resolve ticket,Value 1,2012-02-06 14:42:18+00:00,2012-02-06 14:42:18+00:00,17
1473,Closed,Value 5,2012-03-08 14:10:24+00:00,2012-03-08 14:10:24+00:00,5
1474,Assign seriousness,Value 1,2011-09-19 04:11:11+00:00,2011-09-19 04:11:11+00:00,17
1474,Take in charge ticket,Value 2,2011-09-28 07:05:33+00:00,2011-09-28 07:05:33+00:00,0
1474,Resolve ticket,Value 1,2011-10-07 06:48:29+00:00,2011-10-07 06:48:29+00:00,17
1474,Closed,Value 5,2011-10-22 06:48:44+00:00,2011-10-22 06:48:44+00:00,5
1475,Assign seriousness,Value 2,2010-04-26 07:23:11+00:00,2010-04-26 07:23:11+00:00,0
1475,Take in charge ticket,Value 2,2010-04-26 07:32:15+00:00,2010-04-26 07:32:15+00:00,0
1475,Resolve ticket,Value 2,2010-04-26 07:32:28+00:00,2010-04-26 07:32:28+00:00,0
1475,Closed,Value 5,2010-05-27 07:31:12+00:00,2010-05-27 07:31:12+00:00,5
1476,Assign seriousness,Value 1,2012-03-28 12:37:11+00:00,2012-03-28 12:37:11+00:00,17
1476,Take in charge ticket,Value 9,2012-03-28 12:40:35+00:00,2012-03-28 12:40:35+00:00,11
1476,Wait,Value 9,2012-04-03 07:54:57+00:00,2012-04-03 07:54:57+00:00,11
1476,Resolve ticket,Value 10,2012-04-19 04:46:35+00:00,2012-04-19 04:46:35+00:00,6
1476,Closed,Value 5,2012-05-08 09:30:23+00:00,2012-05-08 09:30:23+00:00,5
1477,Assign seriousness,Value 1,2011-10-04 09:30:28+00:00,2011-10-04 09:30:28+00:00,17
1477,Take in charge ticket,Value 10,2011-10-04 12:57:06+00:00,2011-10-04 12:57:06+00:00,6
1477,Take in charge ticket,Value 10,2011-10-07 12:55:55+00:00,2011-10-07 12:55:55+00:00,6
1477,Resolve ticket,Value 10,2011-10-12 05:29:47+00:00,2011-10-12 05:29:47+00:00,6
1477,Closed,Value 5,2011-11-26 07:30:17+00:00,2011-11-26 07:30:17+00:00,5
1479,Assign seriousness,Value 2,2010-04-27 09:55:56+00:00,2010-04-27 09:55:56+00:00,0
1479,Take in charge ticket,Value 15,2010-05-13 09:37:21+00:00,2010-05-13 09:37:21+00:00,1
1479,Resolve ticket,Value 15,2010-05-13 09:39:43+00:00,2010-05-13 09:39:43+00:00,1
1479,Closed,Value 5,2010-05-28 10:00:27+00:00,2010-05-28 10:00:27+00:00,5
1482,Assign seriousness,Value 8,2011-01-10 11:32:55+00:00,2011-01-10 11:32:55+00:00,14
1482,Assign seriousness,Value 2,2011-01-10 13:15:39+00:00,2011-01-10 13:15:39+00:00,0
1482,Take in charge ticket,Value 2,2011-01-10 13:15:46+00:00,2011-01-10 13:15:46+00:00,0
1482,Wait,Value 9,2011-01-10 14:26:55+00:00,2011-01-10 14:26:55+00:00,11
1482,Take in charge ticket,Value 9,2011-01-11 06:14:04+00:00,2011-01-11 06:14:04+00:00,11
1482,Resolve ticket,Value 9,2011-01-11 06:14:17+00:00,2011-01-11 06:14:17+00:00,11
1482,Closed,Value 5,2011-02-17 12:31:31+00:00,2011-02-17 12:31:31+00:00,5
1483,Assign seriousness,Value 13,2011-04-06 12:38:51+00:00,2011-04-06 12:38:51+00:00,15
1483,Take in charge ticket,Value 13,2011-04-06 12:39:03+00:00,2011-04-06 12:39:03+00:00,15
1483,Resolve ticket,Value 13,2011-04-15 04:55:46+00:00,2011-04-15 04:55:46+00:00,15
1483,Closed,Value 5,2011-06-04 12:40:41+00:00,2011-06-04 12:40:41+00:00,5
1484,Assign seriousness,Value 13,2011-06-14 04:10:03+00:00,2011-06-14 04:10:03+00:00,15
1484,Take in charge ticket,Value 13,2011-06-14 04:10:16+00:00,2011-06-14 04:10:16+00:00,15
1484,Take in charge ticket,Value 2,2011-06-15 05:50:56+00:00,2011-06-15 05:50:56+00:00,0
1484,Take in charge ticket,Value 2,2011-06-17 09:32:55+00:00,2011-06-17 09:32:55+00:00,0
1484,Resolve ticket,Value 2,2011-06-17 09:33:02+00:00,2011-06-17 09:33:02+00:00,0
1484,Closed,Value 5,2011-07-15 04:20:30+00:00,2011-07-15 04:20:30+00:00,5
1485,Assign seriousness,Value 13,2011-09-12 05:31:36+00:00,2011-09-12 05:31:36+00:00,15
1485,Take in charge ticket,Value 13,2011-09-26 10:14:23+00:00,2011-09-26 10:14:23+00:00,15
1485,Resolve ticket,Value 21,2011-10-06 05:15:56+00:00,2011-10-06 05:15:56+00:00,4
1485,Closed,Value 5,2011-10-21 05:16:16+00:00,2011-10-21 05:16:16+00:00,5
1487,Assign seriousness,Value 9,2010-09-13 13:04:48+00:00,2010-09-13 13:04:48+00:00,11
1487,Take in charge ticket,Value 14,2010-09-21 12:04:13+00:00,2010-09-21 12:04:13+00:00,9
1487,Create SW anomaly,Value 14,2010-09-27 06:59:47+00:00,2010-09-27 06:59:47+00:00,9
1487,Resolve ticket,Value 14,2010-10-06 05:01:47+00:00,2010-10-06 05:01:47+00:00,9
1487,Closed,Value 5,2010-10-21 05:02:38+00:00,2010-10-21 05:02:38+00:00,5
1488,Assign seriousness,Value 8,2011-01-17 09:16:15+00:00,2011-01-17 09:16:15+00:00,14
1488,Assign seriousness,Value 2,2011-01-27 06:35:28+00:00,2011-01-27 06:35:28+00:00,0
1488,Take in charge ticket,Value 2,2011-01-27 06:35:33+00:00,2011-01-27 06:35:33+00:00,0
1488,Wait,Value 9,2011-01-27 12:29:14+00:00,2011-01-27 12:29:14+00:00,11
1488,Take in charge ticket,Value 9,2011-02-04 09:48:40+00:00,2011-02-04 09:48:40+00:00,11
1488,Resolve ticket,Value 9,2011-02-04 09:48:48+00:00,2011-02-04 09:48:48+00:00,11
1488,Closed,Value 5,2011-02-19 09:49:06+00:00,2011-02-19 09:49:06+00:00,5
1489,Assign seriousness,Value 19,2010-06-29 12:45:01+00:00,2010-06-29 12:45:01+00:00,10
1489,Take in charge ticket,Value 7,2010-07-08 12:19:15+00:00,2010-07-08 12:19:15+00:00,12
1489,Resolve ticket,Value 7,2010-07-08 12:22:00+00:00,2010-07-08 12:22:00+00:00,12
1489,Take in charge ticket,Value 9,2010-07-16 05:09:50+00:00,2010-07-16 05:09:50+00:00,11
1489,Wait,Value 9,2010-07-29 09:50:18+00:00,2010-07-29 09:50:18+00:00,11
1489,Take in charge ticket,Value 7,2010-08-02 05:48:49+00:00,2010-08-02 05:48:49+00:00,12
1489,Resolve ticket,Value 7,2010-08-02 05:48:58+00:00,2010-08-02 05:48:58+00:00,12
1489,Closed,Value 5,2010-08-17 05:49:14+00:00,2010-08-17 05:49:14+00:00,5
1490,Assign seriousness,Value 2,2010-07-30 07:34:39+00:00,2010-07-30 07:34:39+00:00,0
1490,Take in charge ticket,Value 2,2010-09-01 05:00:29+00:00,2010-09-01 05:00:29+00:00,0
1490,Resolve ticket,Value 2,2010-09-01 07:57:10+00:00,2010-09-01 07:57:10+00:00,0
1490,Closed,Value 5,2010-09-16 07:57:25+00:00,2010-09-16 07:57:25+00:00,5
1491,Assign seriousness,Value 2,2010-06-23 12:57:59+00:00,2010-06-23 12:57:59+00:00,0
1491,Assign seriousness,Value 2,2010-06-28 09:12:55+00:00,2010-06-28 09:12:55+00:00,0
1491,Take in charge ticket,Value 2,2010-07-07 07:10:15+00:00,2010-07-07 07:10:15+00:00,0
1491,Resolve ticket,Value 2,2010-07-07 07:10:30+00:00,2010-07-07 07:10:30+00:00,0
1491,Closed,Value 5,2010-08-06 07:10:45+00:00,2010-08-06 07:10:45+00:00,5
1492,Assign seriousness,Value 2,2010-05-17 06:05:53+00:00,2010-05-17 06:05:53+00:00,0
1492,Take in charge ticket,Value 16,2010-05-17 08:14:18+00:00,2010-05-17 08:14:18+00:00,3
1492,Resolve ticket,Value 6,2010-05-17 12:09:47+00:00,2010-05-17 12:09:47+00:00,8
1492,Closed,Value 5,2010-06-23 06:10:35+00:00,2010-06-23 06:10:35+00:00,5
1493,Assign seriousness,Value 8,2011-06-07 11:56:36+00:00,2011-06-07 11:56:36+00:00,14
1493,Take in charge ticket,Value 8,2011-06-07 11:57:07+00:00,2011-06-07 11:57:07+00:00,14
1493,Wait,Value 9,2011-06-09 09:56:08+00:00,2011-06-09 09:56:08+00:00,11
1493,Wait,Value 2,2011-06-10 09:30:45+00:00,2011-06-10 09:30:45+00:00,0
1493,Wait,Value 2,2011-06-17 12:02:13+00:00,2011-06-17 12:02:13+00:00,0
1493,Take in charge ticket,Value 9,2011-07-07 06:18:24+00:00,2011-07-07 06:18:24+00:00,11
1493,Resolve ticket,Value 9,2011-07-07 06:19:00+00:00,2011-07-07 06:19:00+00:00,11
1493,Closed,Value 5,2011-07-22 06:19:13+00:00,2011-07-22 06:19:13+00:00,5
1495,Assign seriousness,Value 2,2011-08-01 04:58:51+00:00,2011-08-01 04:58:51+00:00,0
1495,Take in charge ticket,Value 2,2011-08-01 04:59:07+00:00,2011-08-01 04:59:07+00:00,0
1495,Resolve ticket,Value 2,2011-08-01 05:07:08+00:00,2011-08-01 05:07:08+00:00,0
1495,Closed,Value 5,2011-09-01 05:00:35+00:00,2011-09-01 05:00:35+00:00,5
1496,Assign seriousness,Value 1,2012-03-05 08:08:35+00:00,2012-03-05 08:08:35+00:00,17
1496,Take in charge ticket,Value 13,2012-03-05 11:31:38+00:00,2012-03-05 11:31:38+00:00,15
1496,Resolve ticket,Value 13,2012-03-05 13:33:16+00:00,2012-03-05 13:33:16+00:00,15
1496,Closed,Value 5,2012-04-05 06:10:22+00:00,2012-04-05 06:10:22+00:00,5
1497,Assign seriousness,Value 2,2011-07-27 12:46:01+00:00,2011-07-27 12:46:01+00:00,0
1497,Assign seriousness,Value 10,2011-08-10 09:43:32+00:00,2011-08-10 09:43:32+00:00,6
1497,Assign seriousness,Value 10,2011-08-10 09:43:33+00:00,2011-08-10 09:43:33+00:00,6
1497,Take in charge ticket,Value 9,2011-08-12 12:53:41+00:00,2011-08-12 12:53:41+00:00,11
1497,Wait,Value 9,2011-08-16 04:48:46+00:00,2011-08-16 04:48:46+00:00,11
1497,Resolve ticket,Value 9,2011-08-18 05:44:10+00:00,2011-08-18 05:44:10+00:00,11
1497,Closed,Value 5,2011-09-02 05:44:31+00:00,2011-09-02 05:44:31+00:00,5
1501,Assign seriousness,Value 9,2010-07-02 07:21:00+00:00,2010-07-02 07:21:00+00:00,11
1501,Take in charge ticket,Value 2,2010-07-26 09:40:46+00:00,2010-07-26 09:40:46+00:00,0
1501,Resolve ticket,Value 2,2010-07-26 09:41:00+00:00,2010-07-26 09:41:00+00:00,0
1501,Take in charge ticket,Value 2,2010-07-27 11:31:16+00:00,2010-07-27 11:31:16+00:00,0
1501,Resolve ticket,Value 2,2010-07-27 13:19:22+00:00,2010-07-27 13:19:22+00:00,0
1501,Closed,Value 5,2010-08-11 13:19:36+00:00,2010-08-11 13:19:36+00:00,5
1503,Assign seriousness,Value 13,2012-02-03 06:24:42+00:00,2012-02-03 06:24:42+00:00,15
1503,Take in charge ticket,Value 2,2012-02-07 13:22:09+00:00,2012-02-07 13:22:09+00:00,0
1503,Resolve ticket,Value 13,2012-02-07 13:28:54+00:00,2012-02-07 13:28:54+00:00,15
1503,Take in charge ticket,Value 13,2012-02-08 06:10:19+00:00,2012-02-08 06:10:19+00:00,15
1503,Resolve ticket,Value 13,2012-02-20 08:40:00+00:00,2012-02-20 08:40:00+00:00,15
1503,Closed,Value 5,2012-03-07 06:30:21+00:00,2012-03-07 06:30:21+00:00,5
1504,Assign seriousness,Value 13,2011-07-25 10:48:43+00:00,2011-07-25 10:48:43+00:00,15
1504,Resolve ticket,Value 13,2011-07-25 12:44:40+00:00,2011-07-25 12:44:40+00:00,15
1504,Closed,Value 5,2011-09-01 10:50:52+00:00,2011-09-01 10:50:52+00:00,5
1505,Assign seriousness,Value 8,2011-04-04 13:02:15+00:00,2011-04-04 13:02:15+00:00,14
1505,Take in charge ticket,Value 6,2011-04-08 12:45:12+00:00,2011-04-08 12:45:12+00:00,8
1505,Resolve ticket,Value 16,2011-04-18 07:59:38+00:00,2011-04-18 07:59:38+00:00,3
1505,Closed,Value 5,2011-05-18 13:00:42+00:00,2011-05-18 13:00:42+00:00,5
1506,Assign seriousness,Value 4,2011-10-25 04:55:45+00:00,2011-10-25 04:55:45+00:00,18
1506,Take in charge ticket,Value 4,2011-10-25 04:56:33+00:00,2011-10-25 04:56:33+00:00,18
1506,Resolve ticket,Value 2,2011-10-25 05:58:01+00:00,2011-10-25 05:58:01+00:00,0
1506,Closed,Value 5,2011-11-27 07:00:52+00:00,2011-11-27 07:00:52+00:00,5
1507,Assign seriousness,Value 8,2011-02-01 13:57:39+00:00,2011-02-01 13:57:39+00:00,14
1507,Assign seriousness,Value 2,2011-02-15 14:53:07+00:00,2011-02-15 14:53:07+00:00,0
1507,Take in charge ticket,Value 2,2011-02-15 14:53:12+00:00,2011-02-15 14:53:12+00:00,0
1507,Resolve ticket,Value 9,2011-02-21 12:55:59+00:00,2011-02-21 12:55:59+00:00,11
1507,Closed,Value 5,2011-03-08 12:56:12+00:00,2011-03-08 12:56:12+00:00,5
1508,Assign seriousness,Value 13,2011-01-21 09:48:01+00:00,2011-01-21 09:48:01+00:00,15
1508,Take in charge ticket,Value 2,2011-01-26 06:30:24+00:00,2011-01-26 06:30:24+00:00,0
1508,Resolve ticket,Value 2,2011-02-16 08:30:36+00:00,2011-02-16 08:30:36+00:00,0
1508,Closed,Value 5,2011-03-03 08:30:53+00:00,2011-03-03 08:30:53+00:00,5
1510,Assign seriousness,Value 1,2012-03-14 13:47:10+00:00,2012-03-14 13:47:10+00:00,17
1510,Resolve ticket,Value 1,2012-03-14 14:36:06+00:00,2012-03-14 14:36:06+00:00,17
1510,Closed,Value 5,2012-04-27 11:50:21+00:00,2012-04-27 11:50:21+00:00,5
1511,Assign seriousness,Value 1,2012-02-24 11:54:58+00:00,2012-02-24 11:54:58+00:00,17
1511,Take in charge ticket,Value 1,2012-03-09 09:56:52+00:00,2012-03-09 09:56:52+00:00,17
1511,Resolve ticket,Value 1,2012-03-09 12:49:40+00:00,2012-03-09 12:49:40+00:00,17
1511,Closed,Value 5,2012-03-28 10:00:21+00:00,2012-03-28 10:00:21+00:00,5
1512,Assign seriousness,Value 15,2010-09-07 05:41:57+00:00,2010-09-07 05:41:57+00:00,1
1512,Take in charge ticket,Value 15,2010-09-07 05:43:53+00:00,2010-09-07 05:43:53+00:00,1
1512,Resolve ticket,Value 15,2010-09-07 09:52:29+00:00,2010-09-07 09:52:29+00:00,1
1512,Closed,Value 5,2010-10-08 05:50:39+00:00,2010-10-08 05:50:39+00:00,5
1513,Assign seriousness,Value 2,2011-01-19 08:08:18+00:00,2011-01-19 08:08:18+00:00,0
1513,Take in charge ticket,Value 9,2011-02-04 14:33:09+00:00,2011-02-04 14:33:09+00:00,11
1513,Resolve ticket,Value 9,2011-02-07 08:48:08+00:00,2011-02-07 08:48:08+00:00,11
1513,Closed,Value 5,2011-02-22 08:48:21+00:00,2011-02-22 08:48:21+00:00,5
1514,Assign seriousness,Value 8,2011-06-27 11:49:46+00:00,2011-06-27 11:49:46+00:00,14
1514,Assign seriousness,Value 8,2011-06-27 11:50:04+00:00,2011-06-27 11:50:04+00:00,14
1514,Take in charge ticket,Value 2,2011-07-01 06:22:31+00:00,2011-07-01 06:22:31+00:00,0
1514,Resolve ticket,Value 2,2011-07-14 07:17:03+00:00,2011-07-14 07:17:03+00:00,0
1514,Closed,Value 5,2011-07-29 07:17:19+00:00,2011-07-29 07:17:19+00:00,5
1515,Assign seriousness,Value 8,2011-03-08 11:02:09+00:00,2011-03-08 11:02:09+00:00,14
1515,Take in charge ticket,Value 8,2011-03-08 11:02:58+00:00,2011-03-08 11:02:58+00:00,14
1515,Wait,Value 9,2011-03-08 11:38:18+00:00,2011-03-08 11:38:18+00:00,11
1515,Take in charge ticket,Value 9,2011-03-09 08:04:28+00:00,2011-03-09 08:04:28+00:00,11
1515,Resolve ticket,Value 9,2011-03-10 07:53:24+00:00,2011-03-10 07:53:24+00:00,11
1515,Closed,Value 5,2011-04-09 05:53:56+00:00,2011-04-09 05:53:56+00:00,5
1517,Assign seriousness,Value 1,2011-11-18 11:23:27+00:00,2011-11-18 11:23:27+00:00,17
1517,Take in charge ticket,Value 2,2011-11-18 11:39:54+00:00,2011-11-18 11:39:54+00:00,0
1517,Resolve ticket,Value 2,2011-11-18 11:55:04+00:00,2011-11-18 11:55:04+00:00,0
1517,Closed,Value 5,2012-01-05 11:30:53+00:00,2012-01-05 11:30:53+00:00,5
1518,Assign seriousness,Value 8,2011-06-15 04:38:09+00:00,2011-06-15 04:38:09+00:00,14
1518,Take in charge ticket,Value 8,2011-06-15 04:38:38+00:00,2011-06-15 04:38:38+00:00,14
1518,Resolve ticket,Value 9,2011-06-15 10:30:15+00:00,2011-06-15 10:30:15+00:00,11
1518,Closed,Value 5,2011-07-16 04:40:59+00:00,2011-07-16 04:40:59+00:00,5
1519,Assign seriousness,Value 1,2012-02-27 06:20:34+00:00,2012-02-27 06:20:34+00:00,17
1519,Take in charge ticket,Value 1,2012-02-27 06:20:52+00:00,2012-02-27 06:20:52+00:00,17
1519,Resolve ticket,Value 2,2012-02-29 09:15:00+00:00,2012-02-29 09:15:00+00:00,0
1519,Closed,Value 5,2012-04-05 04:30:27+00:00,2012-04-05 04:30:27+00:00,5
1520,Assign seriousness,Value 4,2012-05-28 09:28:05+00:00,2012-05-28 09:28:05+00:00,18
1520,Take in charge ticket,Value 6,2012-05-29 04:03:19+00:00,2012-05-29 04:03:19+00:00,8
1520,Wait,Value 6,2012-06-12 05:32:52+00:00,2012-06-12 05:32:52+00:00,8
1520,Resolve ticket,Value 12,2012-06-20 05:33:55+00:00,2012-06-20 05:33:55+00:00,7
1520,Closed,Value 5,2012-07-05 05:34:03+00:00,2012-07-05 05:34:03+00:00,5
1523,Assign seriousness,Value 2,2010-02-25 13:07:33+00:00,2010-02-25 13:07:33+00:00,0
1523,Take in charge ticket,Value 2,2010-02-26 13:25:37+00:00,2010-02-26 13:25:37+00:00,0
1523,Resolve ticket,Value 2,2010-03-12 07:50:25+00:00,2010-03-12 07:50:25+00:00,0
1523,Closed,Value 5,2010-04-14 11:10:36+00:00,2010-04-14 11:10:36+00:00,5
1525,Assign seriousness,Value 19,2010-07-01 10:44:31+00:00,2010-07-01 10:44:31+00:00,10
1525,Take in charge ticket,Value 2,2010-07-26 09:34:58+00:00,2010-07-26 09:34:58+00:00,0
1525,Resolve ticket,Value 2,2010-07-26 09:35:29+00:00,2010-07-26 09:35:29+00:00,0
1525,Closed,Value 5,2010-08-25 09:35:47+00:00,2010-08-25 09:35:47+00:00,5
1526,Assign seriousness,Value 1,2011-11-10 07:08:51+00:00,2011-11-10 07:08:51+00:00,17
1526,Take in charge ticket,Value 1,2011-11-10 07:09:07+00:00,2011-11-10 07:09:07+00:00,17
1526,Resolve ticket,Value 1,2011-11-10 08:28:34+00:00,2011-11-10 08:28:34+00:00,17
1526,Closed,Value 5,2011-12-13 07:10:28+00:00,2011-12-13 07:10:28+00:00,5
1527,Assign seriousness,Value 4,2011-11-29 07:07:41+00:00,2011-11-29 07:07:41+00:00,18
1527,Take in charge ticket,Value 4,2011-11-29 07:16:39+00:00,2011-11-29 07:16:39+00:00,18
1527,Resolve ticket,Value 4,2011-11-30 09:44:13+00:00,2011-11-30 09:44:13+00:00,18
1527,Closed,Value 5,2011-12-30 07:10:18+00:00,2011-12-30 07:10:18+00:00,5
1528,Assign seriousness,Value 8,2011-02-14 09:31:16+00:00,2011-02-14 09:31:16+00:00,14
1528,Assign seriousness,Value 8,2011-02-14 09:33:58+00:00,2011-02-14 09:33:58+00:00,14
1528,Take in charge ticket,Value 8,2011-02-14 09:37:05+00:00,2011-02-14 09:37:05+00:00,14
1528,Wait,Value 9,2011-02-14 11:48:17+00:00,2011-02-14 11:48:17+00:00,11
1528,Take in charge ticket,Value 9,2011-02-15 14:41:19+00:00,2011-02-15 14:41:19+00:00,11
1528,Resolve ticket,Value 9,2011-02-15 14:41:26+00:00,2011-02-15 14:41:26+00:00,11
1528,Closed,Value 5,2011-03-17 09:40:21+00:00,2011-03-17 09:40:21+00:00,5
1531,Assign seriousness,Value 13,2011-05-06 06:31:55+00:00,2011-05-06 06:31:55+00:00,15
1531,Take in charge ticket,Value 9,2011-05-17 12:35:34+00:00,2011-05-17 12:35:34+00:00,11
1531,Resolve ticket,Value 9,2011-05-20 04:09:17+00:00,2011-05-20 04:09:17+00:00,11
1531,Closed,Value 5,2011-06-30 07:46:59+00:00,2011-06-30 07:46:59+00:00,5
1532,Assign seriousness,Value 2,2010-03-19 12:44:32+00:00,2010-03-19 12:44:32+00:00,0
1532,Take in charge ticket,Value 2,2010-04-09 10:43:57+00:00,2010-04-09 10:43:57+00:00,0
1532,Resolve ticket,Value 2,2010-04-09 10:44:01+00:00,2010-04-09 10:44:01+00:00,0
1532,Closed,Value 5,2010-04-24 10:44:21+00:00,2010-04-24 10:44:21+00:00,5
1533,Assign seriousness,Value 1,2011-10-14 04:55:38+00:00,2011-10-14 04:55:38+00:00,17
1533,Take in charge ticket,Value 10,2011-10-20 10:45:44+00:00,2011-10-20 10:45:44+00:00,6
1533,Resolve ticket,Value 1,2011-11-02 06:25:55+00:00,2011-11-02 06:25:55+00:00,17
1533,Closed,Value 5,2011-11-17 06:26:03+00:00,2011-11-17 06:26:03+00:00,5
1534,Assign seriousness,Value 13,2011-04-14 06:22:00+00:00,2011-04-14 06:22:00+00:00,15
1534,Take in charge ticket,Value 13,2011-04-14 06:22:25+00:00,2011-04-14 06:22:25+00:00,15
1534,Wait,Value 9,2011-04-15 05:26:25+00:00,2011-04-15 05:26:25+00:00,11
1534,Take in charge ticket,Value 9,2011-04-15 09:57:32+00:00,2011-04-15 09:57:32+00:00,11
1534,Resolve ticket,Value 9,2011-04-15 09:57:42+00:00,2011-04-15 09:57:42+00:00,11
1534,Closed,Value 5,2011-05-30 09:58:11+00:00,2011-05-30 09:58:11+00:00,5
1535,Assign seriousness,Value 14,2010-07-23 11:27:40+00:00,2010-07-23 11:27:40+00:00,9
1535,Take in charge ticket,Value 2,2010-07-27 04:36:36+00:00,2010-07-27 04:36:36+00:00,0
1535,Resolve ticket,Value 2,2010-07-27 04:37:32+00:00,2010-07-27 04:37:32+00:00,0
1535,Closed,Value 5,2010-09-05 11:30:28+00:00,2010-09-05 11:30:28+00:00,5
1538,Assign seriousness,Value 1,2012-02-09 14:39:09+00:00,2012-02-09 14:39:09+00:00,17
1538,Take in charge ticket,Value 1,2012-02-09 14:39:28+00:00,2012-02-09 14:39:28+00:00,17
1538,Create SW anomaly,Value 2,2012-02-14 10:01:09+00:00,2012-02-14 10:01:09+00:00,0
